년도,부문,분야,도서명,저자,출판사,출판일,가격,예상독자,ISBN
2020,교양,사회과학,도시인류학 : 우리가 사는 세상을 해석하는 방법,"리브커 야퍼, 아나욱 더코닝 / 박지환, 정헌목",(주)일조각,2020-03-30,20000,성인,9788933707715
2020,교양,사회과학,독일 연방제와 지방자치,조성복,섬앤섬,2019-11-25,19000,성인,9788997454341
2020,교양,사회과학,돈의 흐름으로 보는 세계사,미야자키 마사카쓰 / 송은애,한국경제신문  한경BP,2019-08-30,16000,"중고등,성인",9788947545105
2020,교양,사회과학,디지털 시대와 노는 법 : 지속가능한 브랜드에서 적용가능한 브랜드로,"우승우, 이승윤, 차상우",(주)북스톤,2019-12-15,15000,"중고등,성인",9791187289784
2020,교양,사회과학,디지털 헬스케어 : 의료의 미래,최윤섭,클라우드나인,2020-01-10,35000,성인,9791189430559
2020,교양,사회과학,디지털금융의 이해와 활용,김수진,한국금융연수원,2020-03-31,19000,성인,9788928725977
2020,교양,사회과학,리더는 하루에 백 번 싸운다,조우성,(주)인플루엔셜,2019-08-28,15800,성인,9791189995317
2020,교양,사회과학,마흔을 위한 경제학,우종국,북카라반,2019-07-30,14000,성인,9791160050677
2020,교양,사회과학,모두를 위한 분배 : AI 시대의 기본소득,이노우에 도모히로 / 김소운,여문책,2019-07-05,17500,성인,9791187700319
2020,교양,사회과학,무섭고도 황당한 국가보안법,황동하,그림씨,2019-12-20,17000,성인,9791189231248
2020,교양,사회과학,문학하는 마음,김필균,제철소,2019-07-15,16000,"중고등,성인",9791188343263
2020,교양,사회과학,문화마케팅,전인수,학현사,2020-01-01,17000,성인,9788958534983
2020,교양,사회과학,뭘 할지는 모르지만 아무거나 하긴 싫어,"이동진, 최경희, 김주은, 민세훈",트래블코드,2019-10-01,15000,"중고등,성인",9791196607708
2020,교양,사회과학,미래가 두려운 너에게,"공일영, 조희",미디어숲,2019-10-10,14800,"중고등,성인",9791158740597
2020,교양,사회과학,미래를 꿰뚫어보는 힘 포사이트,비나 벤카타라만 / 이경식,더난출판,2019-12-06,17000,성인,9788984059771
2020,교양,사회과학,미치지도 죽지도 않았다,김소연,효형출판,2019-12-10,13500,"중고등,성인",9788958721680
2020,교양,사회과학,"민주시민교육, 어떻게 할까",함영기 외 14명 ,도서출판 민들레,2020-03-15,10000,"중고등,성인",9788988613863
2020,교양,사회과학,민주주의는 실패했는가?,니이에르 다산디 / 이혜경,도서출판 자유의 길,2019-09-20,16800,"중고등,성인",9791196562540
2020,교양,사회과학,법의 이유 : 영화로 이해하는 시민의 교양,홍성수,아르테,2019-11-15,17000,"중고등,성인",9788950984168
2020,교양,사회과학,별난 기업으로 지역을 살린 아르들렌 사람들,"베아트리스 바라스 / 신재민, 문수혜, 전광철",협동조합 착한책가게,2020-03-06,18000,성인,9791190400053
2020,교양,사회과학,보이지 않는 국가들,조슈아 키팅 / 오수원,㈜예문아카이브,2019-07-25,16000,성인,9791163860327
2020,교양,사회과학,"부동산 인플레이션, 일자리 디플레이션",김정성,도서출판 좋은땅,2020-03-13,14000,성인,9791165362188
2020,교양,사회과학,부모의 첫 성교육,"라라스쿨(노하연, 신연정, 이수지)",(주)경향비피,2019-10-30,14500,성인,9788969523655
2020,교양,사회과학,빌 게이츠는 왜 과학책을 읽을까,유정식,부키(주),2019-09-16,16800,성인,9788960517356
2020,교양,사회과학,사회적 공감,엘리자베스 A. 시걸 / 안종희,도서출판 생각이음,2019-08-28,18000,성인,9791196552510
2020,교양,사회과학,사회주의의 진정한 의미를 찾아서,"폴 풋, 핼 드레이퍼 / 차승일",도서출판 책갈피,2019-07-29,12000,성인,9788979661620
2020,교양,사회과학,삶의 시간을 잇는 문화예술교육,고영직,도서출판 살림터,2020-02-28,16000,성인,9791159301377
2020,교양,사회과학,새내기 주권자를 위한 투표의 지혜,손석춘,철수와영희,2020-03-01,14000,"중고등,성인",9791188215409
2020,교양,사회과학,서툴지만 혼자 살아보겠습니다 : 발달장애인의 자립생활을 돕는 쉬운 살림책,소소한 소통,소소한소통,2019-11-08,13000,"중고등,성인",9791196520960
2020,교양,사회과학,선조들이 향유한 한국의 아름다운 옛 정원 10선,신상섭,민속원,2019-10-07,29500,"중고등,성인",9788928513567
2020,교양,사회과학,선진국을 만드는 농업인,남상일,렛츠북,2019-11-07,13000,성인,9791160543285
2020,교양,사회과학,세계패권전쟁과 신한반도 책략,"서양원, 윤상환",매경출판(주),2019-10-02,16000,성인,9791164840298
2020,교양,사회과학,"세상을 읽는 새로운 언어, 빅데이터",조성준,(주)북이십일,2019-08-28,16000,성인,9788950982737
2020,교양,사회과학,세습 중산층 사회,조귀동,생각의힘,2020-01-20,17000,성인,9791185585826
2020,교양,사회과학,"소설로 읽는 돈의 역사, 부의 기회 머니스타디움",이재득,끌리는책,2019-08-29,14800,성인,9791187059509
2020,교양,사회과학,쉬코노미가 온다,타파크로스,한스미디어,2019-12-18,15800,성인,9791160074581
2020,교양,사회과학,신화의 언어,조현설,한겨레출판㈜,2020-02-17,16000,성인,9791160403619
2020,교양,사회과학,아버지 정약용의 인생강의 : 다산은 아들을 이렇게 가르쳤다,정약용 / 오세진,(주)홍익출판사,2020-01-22,15800,"중고등,성인",9788970657868
2020,교양,사회과학,앞서가는 아이들은 어떻게 배우는가,알렉스 비어드 / 신동숙,아날로그,20191028,17800,성인,9791187147473
2020,교양,사회과학,어려웠던 경제기사가 술술 읽힙니다,박지수,메이트북스,2019-09-10,17000,성인,9791160022490
2020,교양,사회과학,엄마의 20년,오소희,(주)수오서재,2019-12-05,14800,성인,9791190382076
2020,교양,사회과학,역사와 함께 읽는 민주주의 : 우리나라 민주 공화국은 어떻게 발전해 왔을까?,박상준,한울엠플러스㈜,2020-02-28,29000,성인,9788946068667
2020,교양,사회과학,열 가지 당부,하종강 외 9명,(주)창비,2020-01-03,12800,중고등,9788936452360
2020,교양,사회과학,와일드,송인섭,다산에듀,2020-02-28,16000,성인,9791130628844
2020,교양,사회과학,완벽한 보고서 쓰는 법 : 보고서·기획서를 한 장으로 요약하고 로지컬하게 완성하는 비결,길영로,페가수스,2019-11-08,13000,성인,9788994651316
2020,교양,사회과학,왜 우리에겐 기본소득이 필요할까,말콤 토리 / 이영래,도서출판 생각이음,2020-01-30,18500,성인,9791196552527
2020,교양,사회과학,요즘 애들에게 팝니다,김동욱,청림출판(주),2020-03-11,14500,"중고등,성인",9788935213085
2020,교양,사회과학,우리를 위해서 우리가 만든 우리 헌법,허완중 외 5명,㈜박영사,2019-08-05,18000,"중고등,성인",9791130334097
2020,교양,사회과학,유대인과 한국 사회 : 우리에게 유대인은 누구인가,최창모,도서출판 동연,2019-11-27,15000,성인,9788964475331
2020,교양,사회과학,유초등생활백서,"문주호, 장연주, 우영진, 정동완",(주)서울문화사,2019-12-02,18500,성인,9791164380145
2020,교양,사회과학,음식과 사회 : 사회학적으로 먹기,김철규,세창출판사,2020-02-20,14000,"중고등,성인",9788984118768
2020,교양,사회과학,의사는 왜 여자의 말을 믿지 않는가,"마야 뒤센베리 / 김보은, 이유림",(주)한문화멀티미디어,2019-10-28,27000,성인,9788956993751
2020,교양,사회과학,이러다 지구에 플라스틱만 남겠어,강신호,(주)북센스,2019-11-20,16000,"중고등,성인",9788993746624
2020,교양,사회과학,이토록 신나는 혁신이라니,배종태 외 7명,더메이커,2019-08-08,15000,성인,9791187809296
2020,교양,사회과학,인권사회학의 도전,마크 프레초 / 조효제,교양인,2020-02-24,18000,성인,9791187064497
2020,교양,사회과학,인권이야기 : 마그나카르타에서 미투 운동까지,"이종수, 김영옥, 김영재, 배향자",도서출판 윤성사,2020-02-28,13000,"중고등,성인",9791188836451
2020,교양,사회과학,인생을 어떻게 살면 좋겠냐고 묻는 딸에게,한창욱,다연,2019-10-17,15000,"중고등,성인",9791187962793
2020,교양,사회과학,임계장 이야기 : 63세 임시 계약직 노인장의 노동 일지,조정진,후마니타스,2020-03-30,15000,"중고등,성인",9788964373491
2020,교양,사회과학,임영주 박사의 그림책 육아,임영주,믹스커피,2019-11-11,18500,성인,9791170430278
2020,교양,사회과학,정의를 찾는 소녀,"유범상 글, 유기훈 그림",(주)마북,2020-02-25,16000,"중고등,성인",9791196934804
2020,교양,사회과학,제3기 인생혁명,최재식,크레파스북,2020-03-16,16000,성인,9791189586102
2020,교양,사회과학,조선시대 노동의 기억 비부婢夫 한선 ,김희호,도서출판 역락,2019-12-26,9000,성인,9791162444337
2020,교양,사회과학,좋은 일자리의 힘,제이넵 톤 / 최성옥,행복한북클럽,2019-08-01,16500,성인,9791189969158
2020,교양,사회과학,좌충우돌 창업경영 오픈소스,이철우,(주)북랩,2020-03-27,14800,성인,9791165391287
2020,교양,사회과학,중국은 왕홍으로 통한다,"임예성, 이혜진",북스타,2019-08-29,15000,성인,9791188768196
2020,교양,사회과학,증거의 오류,하워드 S. 베커 / 서정아,책세상,2020-02-10,16000,성인,9791159314582
2020,교양,사회과학,지구를 살리는 기발한 물건 10,박경화,한겨레출판㈜,2019-07-17,15000,중고등,9791160402681
2020,교양,사회과학,질문하는 미술관 : 그림으로 보는 8가지 사회문제,"이만열(임마누엘 페스트라이쉬), 고산",앤길,2019-11-15,13300,"중고등,성인",9791190396004
2020,교양,사회과학,짓기와 거주하기,리처드 세넷 / 김병화,김영사,2020-01-03,22000,성인,9788934999669
2020,교양,사회과학,"창의적이며 합리적인 생각의 기술, Neuron Works",하미영,(주)프리렉,2019-07-30,18000,성인,9788965402398
2020,교양,사회과학,채용에서 퇴사까지 법대로 해라,정현주,한국외식정보(주),2019-10-14,15000,성인,9788987931630
2020,교양,사회과학,처벌 뒤에 남는 것들,임수희,도서출판 오월의봄,2019-12-20,15000,"중고등,성인",9791190422055
2020,교양,사회과학,철학하는 교사 사유하는 교육과정,이한진 외 5명,도서출판 기역,2019-12-14,17000,성인,9791185057743
2020,교양,사회과학,청년 그리고 미래농업,이동훈,바른북스,2020-01-06,15000,성인,9791190162890
2020,교양,사회과학,청소년을 위한 제주 4.3,"고진숙 글, 이해정 그림",한겨레출판㈜,2020-03-23,12000,중고등,9791160403732
2020,교양,사회과학,출근길의 주문,이다혜,한겨레출판㈜,2019-09-30,13800,성인,9791160402971
2020,교양,사회과학,취향집 : 늘 곁에 두고 싶은 나의 브랜드,룬아,지콜론북,2020-02-28,19500,성인,9788998656942
2020,교양,사회과학,테크노 사피엔스,이재형 외 16명,중앙북스,2020-03-30,18000,성인,9788927810988
2020,교양,사회과학,퇴근길 인문학 수업 : 연결,백상경제연구원,한빛비즈㈜,2019-09-30,17000,성인,9791157843640
2020,교양,사회과학,판단과 선택,유효상,클라우드나인,2019-08-23,17000,성인,9791189430306
2020,교양,사회과학,페미니즘은 전쟁이 아니다,조안나 윌리엄스 / 유나영,별글,2019-10-07,17000,성인,9791189998127
2020,교양,사회과학,"평등, 헤아리는 마음의 이름",오준호,(주)생각과느낌,2019-12-31,15000,중고등,9788992263382
2020,교양,사회과학,"포스트휴먼이 몰려온다 : AI 시대, 다시 인간의 길을 여는 키워드 8",신상규 외 7명,아카넷,2020-02-28,15800,"중고등,성인",9788957336717
2020,교양,사회과학,포퓰리즘이란 무엇인가,미즈시마 지로 / 이종국,연암서가,2019-10-15,16000,성인,9791160870510
2020,교양,사회과학,프레디쿠스,임영익,클라우드나인,2019-07-16,20000,성인,9791189430283
2020,교양,사회과학,프로젝트 수업을 말하다,미하엘 크놀 / 윤미원,도서출판 지식프레임,2019-10-02,18000,성인,9788994655772
2020,교양,사회과학,"피노키오야, 경제랑 같이 길을 떠나자","문성철 글, 이애영 그림",책읽는귀족,2019-10-22,13000,초등,9791190200028
2020,교양,사회과학,픽 쓰리,랜디 저커버그 / 임현경,(주)알에이치코리아,2019-07-01,15000,성인,9788925567129
2020,교양,사회과학,하버드 머스트 리드 비즈니스 모델 혁신,클레이튼 크리스텐슨 외 25명 / 최성옥,매경출판(주),2019-11-18,17000,성인,9791164840465
2020,교양,사회과학,하버드 시대의 종말과 학습 혁명,오강선,클라우드나인,2020-02-10,14000,성인,9791189430580
2020,교양,사회과학,하브루타 독서토론 교과서,이은주,라온북 ,2019-10-17,18000,성인,9791190233149
2020,교양,사회과학,학교 규칙은 관계 중심인가? ,"원은정, 신동엽, 박성근",협동조합 착한책가게,2019-12-20,15000,성인,9791190400039
2020,교양,사회과학,한 권으로 끝내는 디지털 경제,윤준탁,와이즈맵,2020-02-10,18000,성인,9791189328269
2020,교양,사회과학,한 방에 끝내는 놀이체육수업 40분,김양수,도서출판 지식프레임,2020-03-31,22000,성인,9788994655819
2020,교양,사회과학,한국인만 모르는 한국의 보물,"이만열, 고산 ",북스타,2020-01-15,18000,"중고등,성인",9791188768202
2020,교양,사회과학,한국인이 좋아하는 중국사,구성희,민속원,2020-01-20,39000,"중고등,성인",9788928513932
2020,교양,사회과학,한국자본주의 역사 바로 알기,박승호,나름북스,2020-02-24,15000,성인,9791186036525
2020,교양,사회과학,핵발전소 노동자,테라오 사호 / 박찬호,건강미디어협동조합,2019-08-14,15000,성인,9791187387121
2020,교양,사회과학,행복한 나라에서 살면 나도 행복할까?,전병주,앤의서재,2020-01-27,15000,"중고등,성인",9791196658571
2020,교양,사회과학,허브와 커넥터 : 독점과 배제의 네트워크,최영,한울엠플러스㈜,2019-07-29,32000,성인,9788946071650
2020,교양,사회과학,혁신의 목격자들,정재승 외 14명,어크로스출판그룹㈜,2019-09-17,15000,성인,9791190030076
2020,교양,사회과학,"혐오, 교실에 들어오다 ",이혜정 외 6명,도서출판 살림터,2019-11-30,15000,"중고등,성인",9791159301216
2020,교양,사회과학,호감 가는 대화에는 8가지 절대법칙이 있다,스쿤 / 박진희,미디어숲,2020-01-20,14800,"중고등,성인",9791158740627
2020,교양,사회과학,호모 커넥서스,송형권,호이테북스,2019-08-01,15000,성인,9788993132663
2020,교양,사회과학,환율은 어떻게 움직이는가?,임경,생각비행,2020-01-17,20000,성인,9791189576493
2020,교양,순수과학,10대와 통하는 생물학 이야기,이상수,철수와영희,2019-10-03,15000,중고등,9791188215317
2020,교양,순수과학,EBS 과학 땡Q,EBS <과학 땡Q> 제작팀,주식회사 꿈결,2019-09-16,9800,초등,9791188260751
2020,교양,순수과학,고래를 삼킨 바다쓰레기,"유다정 글, 이광익 그림",와이즈만 BOOKs,2019-09-23,12000,"유아·아동,초등",9791187513827
2020,교양,순수과학,곤충의 비밀,이시모리 요시히코 / 김정화,길벗스쿨,2019-07-15,13000,"유아·아동,초등",9791164060573
2020,교양,순수과학,관계의 과학,김범준,도서출판 동아시아,2019-12-10,15000,"중고등,성인",9788962623154
2020,교양,순수과학,관찰은 나의 힘,임권일,지성사,2019-10-18,20000,초등,9788978894258
2020,교양,순수과학,"궁금했어, 과학사","권경숙 글, 신나라 그림",(주)도서출판 나무생각,2020-03-09,12800,"초등,중고등",9791162180945
2020,교양,순수과학,내가 만난 여성 과학자들 ,막달레나 허기타이 / 한국여성과총 교육홍보출판위원회(권오남 외 10인),해나무,2019-09-16,19800,"중고등,성인",9791164050451
2020,교양,순수과학,"당신의 뇌, 미래의 뇌",김대식,해나무,2019-07-22,16800,"중고등,성인",9791164050352
2020,교양,순수과학,도시에서 만난 야생 동물 이야기,"정병길 글, 안경자 그림",철수와영희,2019-08-15,13000,초등,9791188215294
2020,교양,순수과학,동물의 감정에 관한 생각,프란스 드 발 / 이충호,세종서적(주),2019-08-05,19500,"중고등,성인",9788984077676
2020,교양,순수과학,마블이 설계한 사소하고 위대한 과학,세바스찬 알바라도 / 박지웅,하이픈,2019-11-04,17000,"중고등,성인",9791190149068
2020,교양,순수과학,무럭무럭 쑥쑥 식물 성장의 비밀,"한수프 글, 김창희, 박소영 그림",국립생태원,2019-09-10,9500,"유아·아동,초등",9791189730741
2020,교양,순수과학,미세플라스틱 수사대,"유영진 글, 이주항 그림",좋은꿈,2020-01-29,12000,초등,9791185903675
2020,교양,순수과학,미술관에 간 물리학자,서민아,어바웃어북,2020-02-07,18000,"중고등,성인",9791187150640
2020,교양,순수과학,믹스처 : 우리는 누구인가에 대한 고대 DNA의 대답,데이비드 라이크 / 김명주,동녘사이언스,2020-03-20,22000,성인,9788990247711
2020,교양,순수과학,보드게임하는 수학자,김종락,컬처룩,2019-11-30,15000,"중고등,성인",9791185521725
2020,교양,순수과학,빅히스토리(16) 기후는 인류 역사에 어떤 영향을 미쳤을까?,"김기명, 방미정 글, 정원교 그림",와이스쿨,2019-10-10,12000,중고등,9788930275163
2020,교양,순수과학,"빌트, 우리가 지어 올린 모든 것들의 과학","로마 아그라왈 / 윤신영, 우아영",어크로스출판그룹㈜,2019-08-23,16000,"중고등,성인",9791190030151
2020,교양,순수과학,사소한 거미책,김은정,한권의책,2020-03-31,14000,초등,9791185237428
2020,교양,순수과학,새들의 밥상 : 뒷산 새 먹이 관찰 도감,이우만,(주)도서출판 보리,2019-09-25,25000,초등,9791163140832
2020,교양,순수과학,생명에게 배운다(1) : 살아 있다는 것,"윤소영 글, 신민재 그림",도서출판 낮은산,2020-03-05,12500,초등,9791155251287
2020,교양,순수과학,생태 돋보기로 다시 읽는 우리 옛이야기,"국립생태원 글, 김준영, 권영묵, 최현묵, 김경수, 조시내 그림",국립생태원,2019-07-10,9900,초등,9791189730697
2020,교양,순수과학,"서른다섯, 다시 화장품 사러 갑니다",최지현,도서출판 다른,2020-03-27,14000,성인,9791156332589
2020,교양,순수과학,속지 않고 살 수 있다,박병하,생각정원,2020-01-03,15000,"중고등,성인",9791188388066
2020,교양,순수과학,수학으로 들어가 과학으로 나오기,리용러 / 정우석,하이픈,2019-12-16,17000,"중고등,성인",9791190149099
2020,교양,순수과학,"아빠, 물리가 뭐예요?",조성주,예문당,2020-02-12,12000,"초등,중고등",9788970017082
2020,교양,순수과학,알 : 세상의 모든 알 이야기,"엘리자 피오트로프스카 글, 아샤 그비스 그림 / 김영화",도서출판 풀빛,2019-09-20,26000,초등,9791161721491
2020,교양,순수과학,알면 보이고 보이면 느끼는 생태인문교실,서혜리,도서출판 기역,2019-12-01,15000,"초등,중고등",9791185057729
2020,교양,순수과학,알수록 쓸모 있는 요즘 과학 이야기,이민환,블랙피쉬,2019-12-11,14800,"중고등,성인",9788968332395
2020,교양,순수과학,엄마는 북극 출장 중 : 한 여성 과학자의 분투기,이유경,에코리브르,2019-10-11,15000,"중고등,성인",9788962631982
2020,교양,순수과학,엄마의 뇌에 말을 걸다,이재우,(주)카시오페아 출판사,2019-08-19,17000,성인,9791188674732
2020,교양,순수과학,엉뚱하고도 기발한 수학,일본 코미디 수학 협회 / 김정환,(주)도서출판 북스힐,2020-01-10,15000,"중고등,성인",9791159712371
2020,교양,순수과학,"여자의 뇌, 남자의 뇌 따윈 없어",송민령,도서출판 동아시아,2019-11-05,16000,"중고등,성인",9788962623109
2020,교양,순수과학,왜 호모 사피엔스만 살아남았을까?,이한용,채륜서,2020-01-20,13300,"중고등,성인",9791185401454
2020,교양,순수과학,우리 나무와 숲의 이력서,공우석,청아출판사,2019-07-10,18000,"중고등,성인",9788936811464
2020,교양,순수과학,우연과 과학이 만난 놀라운 순간,라파엘 슈브리에 / 손윤지,(주)도서출판 북스힐,2019-11-25,13000,"중고등,성인",9791159712364
2020,교양,순수과학,원소 쫌 아는 10대 : 세상의 가장 작은 것이 만들 가장 큰 세상,"장홍제 글, 방상호 그림",도서출판 풀빛,2019-12-31,13000,"초등,중고등",9791161727639
2020,교양,순수과학,인류의 운명을 바꾼 약의 탐험가들,"도널드 커시, 오기 오거스 / 고호관",세종서적(주),2019-11-05,17000,"중고등,성인",9788984077737
2020,교양,순수과학,인생에서 수학머리가 필요한 순간,임동규,토네이도미디어그룹(주),2019-07-31,16000,"중고등,성인",9791158511418
2020,교양,순수과학,좀 이상하지만 재미있는 녀석들,저넬 셰인 / 이지연,(주)알에이치코리아,2020-03-27,19800,"중고등,성인",9788925569024
2020,교양,순수과학,코스모스 : 가능한 세계들,앤 드루얀 / 김명남,(주)사이언스북스,2020-03-20,22000,"중고등,성인",9791190403283
2020,교양,순수과학,퀀텀 : 만화로 배우는 양자역학과 상대성이론,로랑 셰페르 / 이정은,한빛비즈㈜,2020-02-25,19800,"중고등,성인",9791157843893
2020,교양,순수과학,탄생의 과학,최영은,웅진지식하우스,2019-07-19,14000,"중고등,성인",9788901232966
2020,교양,순수과학,프런티어 걸들을 위한 과학자 편지,유윤한,궁리출판,2020-02-05,16000,"중고등,성인",9788958206323
2020,교양,순수과학,해부학자 : 세상에서 가장 아름다운 해부학 책 《그레이 아나토미》의 비밀,빌 헤이스 / 양병찬,㈜알마,2020-03-13,22000,성인,9791159922886
2020,교양,순수과학,화학의 미스터리,김성근 외 9명,반니,2019-09-30,20000,"중고등,성인",9791196765897
2020,교양,순수과학,환경을 해치는 25가지 미신,대니얼 보트킨 / 박경선,도서출판 개마고원,2020-02-01,30000,성인,9788957694633
2020,교양,기술과학,5분 만에 읽는 리네아의 홍차 클래스,박정은,J&jj,2019-12-26,15000,성인,9791186972656
2020,교양,기술과학,Coffee : 바리스타가 꼭 알아야 할 원두에서 카페관리까지,"김미리, 문상윤, 박소영",충남대학교출판문화원,2019-10-29,18000,성인,9791165030032
2020,교양,기술과학,고래가 삼킨 플라스틱,"김남길 글, 마이신 그림",(주)풀과바람,2020-03-30,12000,초등,9788983898395
2020,교양,기술과학,괴물신입 인공지능 : 쫄지 말고 길들여라,이재박,MID 엠아이디,2020-02-13,16000,"중고등,성인",9791190116183
2020,교양,기술과학,국과수 출신 안전전문가가 들려주는 안전크레센도,"김의수 글, 이미정 그림",신광문화사,2020-01-10,15000,성인,9788974329426
2020,교양,기술과학,"궁금했어, 공학기술","황진규 글, 고고핑크 그림",(주)도서출판 나무생각,2019-08-01,12800,초등,9791162180709
2020,교양,기술과학,"그 조리법, 아직도 영양소의 90%를 버리고 있어요",도쿄지케이카이의과대학 부속병원 영양부 / 김경은,비타북스,2019-09-02,13000,성인,9791158463076
2020,교양,기술과학,기술은 어떻게 사업화 되는가,김욱,지성사,2019-12-05,19000,성인,9788978894289
2020,교양,기술과학,김진애의 도시 이야기,김진애,다산초당,2019-11-18,17000,성인,9791130626925
2020,교양,기술과학,나는 중독 스펙트럼의 어디쯤 있을까?,"폴 토머스, 제니퍼 마굴리스 / 조남주",도서출판 학고재,2020-03-25,22000,성인,9788956253947
2020,교양,기술과학,내 몸에 딱 맞는 맞춤식단혁명,"에란 시걸, 에란 엘리나브 / 조영민 외 8인",아침사과,2019-07-08,18000,성인,9791159431562
2020,교양,기술과학,내가 끓이는 생일 미역국,"고은정 글, 안경자 그림",철수와영희,2020-01-20,13000,초등,9791188215379
2020,교양,기술과학,뇌의식의 대화,수전 블랙모어 / 장현우,(주)한언,2020-01-20,19500,성인,9788955968866
2020,교양,기술과학,당신이 생각조차 못 해 본 30년 후 의학 이야기,윤경식 외 9인,청아출판사,2020-03-16,15000,중고등,9788936811518
2020,교양,기술과학,대의를 꿈꾸다 : 역학탐정 임현술의 못다 한 이야기,임현술,글을읽다,2019-07-10,20000,성인,9788993587258
2020,교양,기술과학,"똥에 대해 이야기해봅시다, 진지하게",로즈 조지 / 하인해,카라칼,2019-12-30,16800,성인,9791196591328
2020,교양,기술과학,맛있는 맥주를 위한 생맥주 위생관리,이일안,HIBOOK(에이치아이 북),2019-07-01,20000,성인,9791196686604
2020,교양,기술과학,미래가 온다 뇌과학,"김성화, 권수진 글, 조승연 그림",와이즈만 BOOKs,2019-08-05,13000,초등,9791187513810
2020,교양,기술과학,비건 테이블 : 맛있게 시작하는 비건 라이프,소나영,리스컴,2019-09-10,15000,성인,9791156161684
2020,교양,기술과학,"서른다섯, 내 몸부터 챙깁시다",최혜미,(주)도서출판 푸른숲,2019-10-30,17000,성인,9791156757993
2020,교양,기술과학,소년들을 위한 내 몸 안내서,스콧 토드넘 / 김정은,(주)휴머니스트출판그룹,2020-03-02,14000,"초등,중고등",9791160803693
2020,교양,기술과학,소프트웨어 인사이더,"한상운, 채성수",현북스,2019-08-26,25000,성인,9791157411788
2020,교양,기술과학,수리수리 집수리 : 집을 수리하고 삶을 수리하는 건축가 김재관의 집과 사람 이야기,김재관,(주)문학동네,2019-08-14,19800,성인,9788954657457
2020,교양,기술과학,신종 바이러스의 습격,김우주,반니,2020-03-16,12000,성인,9791190467438
2020,교양,기술과학,"아가야, 우리 잘해보자!",박선인,지식과감성#,2019-08-09,12000,성인,9791162757390
2020,교양,기술과학,아이중심 창의놀이,"최연주, 정덕영",SOULHOUSE,2019-07-15,15000,성인,9791188915170
2020,교양,기술과학,어린이를 위한 4차 산업 혁명 안내서,"정윤선 글, 우연희 그림",(주)다락원,2019-09-30,13000,초등,9788927747451
2020,교양,기술과학,옷으로 마음을 만지다,박소현,여름,2019-08-08,14000,"중고등,성인",9791196729707
2020,교양,기술과학,왜 나는 매일 아이에게 미안할까 : 나와 아이를 동시에 치열하게 고민하는 부모를 위한 생활밀착형 부모 인문학,김아연,한빛라이프,2019-12-10,14800,성인,9791188007448
2020,교양,기술과학,우리 개 응급 처치 119,"유화욱, 이혜원, 윤홍준, 김현욱",리잼,2019-07-25,14000,성인,9791187643159
2020,교양,기술과학,우리 아이 초등 교육 대백과,남정희,상상아카데미,2020-02-20,22000,성인,9791185402307
2020,교양,기술과학,"우리는 미국 전문간호사입니다 : 진료하고 처방하는 미국 간호사, NP되기","김은영, 안윤선, 정재이",도서출판 푸른향기,2020-01-03,14300,"중고등,성인",9788967820961
2020,교양,기술과학,잘 먹이는 엄마 잘 먹는 아이 ,유정순,유노라이프,2020-02-25,17000,성인,9791196806781
2020,교양,기술과학,좋은 아빠의 특급 칭찬,스펜서 존슨  / 강주헌,도서출판 이터,2019-08-23,13000,성인,9791189436087
2020,교양,기술과학,중국요리 백과사전 : 한국인이 좋아하는 진짜 중국 음식,"신디킴, 임선영",상상출판,2019-10-02,19800,성인,9791189856519
2020,교양,기술과학,청각장애 아이의 부모로 산다는 것,"그레고리 마이외, 오드레 레비트르 글, 그레고리 마이외 그림s / 김현아",한울림스페셜,2019-09-23,15000,성인,9788993143782
2020,교양,기술과학,초등 자존감 수업 : 불안을 이기는 엄마가 아이의 자존감을 키운다 ,윤지영 ,(주)카시오페아 출판사,2019-09-23,15000,성인,9791188674855
2020,교양,기술과학,치아 읽어주는 남자(1),정길용,도서출판 지혜,2019-09-01,15000,성인,9791157283668
2020,교양,기술과학,코딩책과 함께 보는 소프트웨어 개념 사전,김현정,궁리출판,2019-07-12,16000,중고등,9788958205951
2020,교양,기술과학,학교도 병원도 알려주지 않는 술 한 잔의 의학,강보승,북앤에듀,2019-12-02,25000,성인,9791155901342
2020,교양,기술과학,"한잔 술, 한국의 맛 : 알고 마시면 인생이 즐겁다",이현주,소담출판사,2019-11-05,16800,성인,9791160271737
2020,교양,기술과학,합성의약품 시대는 가고 바이오의약품 시대가 온다,"김시언, 이형기",(주)청년의사,2019-12-04,18000,성인,9788991232815
2020,교양,예술,"10대에 웹툰 작가가 되고 싶은 나, 어떻게 할까? : 아이디어 발상부터 업로드까지 새내기 웹툰 작가가 알아야 할 모든 것!",권혁주,오유아이,2019-07-10,12500,중고등,9791157820801
2020,교양,예술,JAZZ LIFE : 만화로 보는 재즈 음악 재즈 음반,"남무성 글, 그림",북커스,2019-07-15,28000,"중고등,성인",9791190118033
2020,교양,예술,K리그를 읽는 시간,"김형준, 이승엽",북콤마,2020-03-31,16000,성인,9791187572237
2020,교양,예술,MIND PRINTING,최완근,메이킹북스,2019-08-19,16000,중고등,9791196769833
2020,교양,예술,"TRAVEL.RECEIPT&RECORD : 여행, 영수증 그리고, 기록하다 ",전윤미,2nd Life press,2019-08-01,26500,"중고등,성인",9791196769109
